,final_loss,final_train_bpr,final_train_nll,best_train_bpr,best_train_bpr_epoch,min_train_nll,min_train_nll_epoch,total_time,total_epochs,final_val_bpr,final_val_nll,best_val_bpr,best_val_bpr_epoch,min_val_nll,min_val_nll_epoch,K2,bw,nw,ss,ns,np,se,st,ti,ct,sm,exp_dir,si,tr
0,0.8654938377439976,0.1047679409384727,0.1361860185861587,0.2444585114717483,2150,0.1338080167770385,2984,"0           3.968921
1           6.991427
2           9.988004
3          12.943387
4          15.902078
            ...     
7496    21877.907495
7497    21880.803683
7498    21883.711823
7499    21886.595810
7500    21889.495430
Name: times, Length: 7501, dtype: float64",7501,0.3290877044200897,0.6427903771400452,0.3602181375026703,800,0.4009011089801788,680,5,0,1,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw0_nw1_ss0.0001_nss50_nps50_seed360_studyasurv_timescale2monthly_ctxtSize5_small,,
1,0.6203964874148369,0.0523839704692363,0.1081618815660476,0.2793811857700348,4156,0.1081618815660476,7500,"0           3.943413
1           6.943097
2           9.925504
3          12.861352
4          15.801064
            ...     
7496    21713.959745
7497    21716.840020
7498    21719.723229
7499    21722.676096
7500    21725.597923
Name: times, Length: 7501, dtype: float64",7501,0.3071206212043762,1.0365755558013916,0.3800811171531677,3340,0.4192492961883545,70,5,0,1,0.001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw0_nw1_ss0.001_nss50_nps50_seed360_studyasurv_timescale2monthly_ctxtSize5_small,,
2,0.5836820676922798,0.0698452964425087,0.1029092967510223,0.2619198560714721,557,0.1029092967510223,3400,"0          3.976561
1          6.988238
2          9.961912
3         12.925442
4         15.872061
           ...     
3396    9893.828984
3397    9896.733476
3398    9899.674351
3399    9902.576179
3400    9905.490381
Name: times, Length: 3401, dtype: float64",3401,0.2460895776748657,inf,0.3826450109481811,520,0.7082024812698364,430,5,0,1,0.01,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw0_nw1_ss0.01_nss50_nps50_seed360_studyasurv_timescale2monthly_ctxtSize5_small,,
3,65.66725587844849,0.0873066037893295,7.3835062980651855,0.0873066037893295,0,7.3835062980651855,0,"0    3.973142
Name: times, dtype: float64",1,0.1902299374341964,0.8886969089508057,0.1902299374341964,0,0.8886969089508057,0,5,0,1,0.1,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw0_nw1_ss0.1_nss50_nps50_seed360_studyasurv_timescale2monthly_ctxtSize5_small,,
4,-52.87576696276665,0.1222292557358741,7.210573673248291,0.2619198560714721,251,7.119787693023682,1641,"0          4.535494
1          7.829526
2         11.106391
3         14.393400
4         17.708969
           ...     
1696    5433.879353
1697    5437.038953
1698    5440.194904
1699    5443.355206
1700    5446.528360
Name: times, Length: 1701, dtype: float64",1701,0.3521409332752228,7.106900691986084,0.39178666472435,1250,7.014842987060547,1640,5,30,0,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.0001_nss50_nps50_seed360_sig0.0001_studyasurv_timescale2monthly_ctxtSize5_small,g0.0001,
5,-6.478731766343117,0.1222292557358741,8.093522071838379,0.296842485666275,1570,7.3835062980651855,0,"0          4.531806
1          7.830511
2         11.106723
3         14.384727
4         17.697400
           ...     
1696    5390.889096
1697    5394.049466
1698    5397.201493
1699    5400.362945
1700    5403.540149
Name: times, Length: 1701, dtype: float64",1701,0.3921023309230804,7.984231472015381,0.4211460649967193,1310,7.281579971313477,0,5,30,0,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.0001_nss50_nps50_seed360_sig0.001_studyasurv_timescale2monthly_ctxtSize5_small,g0.001,
6,-3.8167456090450287,0.2619198560714721,7.702026844024658,0.296842485666275,723,7.3835062980651855,0,"0          4.667939
1          8.063039
2         11.407749
3         14.761800
4         18.122330
           ...     
1296    4227.388789
1297    4230.621080
1298    4233.851919
1299    4237.089733
1300    4240.338233
Name: times, Length: 1301, dtype: float64",1301,0.4089708924293518,7.598002433776855,0.4089708924293518,1300,7.28153133392334,0,5,30,0,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.0001_nss50_nps50_seed360_sig0.01_studyasurv_timescale2monthly_ctxtSize5_small,g0.01,
7,-3.722199022769928,0.2619198560714721,7.763138771057129,0.296842485666275,723,7.3835062980651855,0,"0          4.644891
1          8.041003
2         11.371611
3         14.703314
4         18.047043
           ...     
1296    4237.694093
1297    4240.906113
1298    4244.120125
1299    4247.328371
1300    4250.551741
Name: times, Length: 1301, dtype: float64",1301,0.4089708924293518,7.659462928771973,0.4089708924293518,1300,7.2815985679626465,0,5,30,0,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.0001_nss50_nps50_seed360_sig0.1_studyasurv_timescale2monthly_ctxtSize5_small,g0.1,
8,-85.28647804260254,0.2444585114717483,6.650204658508301,0.296842485666275,142,6.038244247436523,150,"0          3.891807
1          6.794149
2          9.708966
3         12.573968
4         15.437262
           ...     
1396    3980.080919
1397    3982.920651
1398    3985.748760
1399    3988.604245
1400    3991.478541
Name: times, Length: 1401, dtype: float64",1401,0.3679194748401642,6.605872631072998,0.3760506212711334,1390,5.94063138961792,150,5,30,0,0.001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.001_nss50_nps50_seed360_sig0.0001_studyasurv_timescale2monthly_ctxtSize5_small,g0.0001,
9,-7.301853939890861,0.2444585114717483,8.640092849731445,0.2793811857700348,285,7.3835062980651855,0,"0         4.719151
1         8.156143
2        11.575187
3        15.034154
4        18.451157
          ...     
296    1013.914312
297    1017.300529
298    1020.664195
299    1024.024081
300    1027.411813
Name: times, Length: 301, dtype: float64",301,0.397154837846756,8.55600643157959,0.4234439134597778,230,7.342512130737305,0,5,30,0,0.001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw0_ss0.001_nss50_nps50_seed360_sig0.001_studyasurv_timescale2monthly_ctxtSize5_small,g0.001,
10,203.4287567138672,0.2269971966743469,3.456881046295166,0.2619198560714721,494,3.373063802719116,7376,"0           3.932624
1           6.886800
2           9.870507
3          12.812204
4          15.732762
            ...     
7596    21756.497149
7597    21759.278158
7598    21762.063983
7599    21764.865139
7600    21767.663098
Name: times, Length: 7601, dtype: float64",7601,0.3873546719551086,3.3860180377960205,0.4146189093589782,6280,3.303299188613892,7370,5,30,1,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw1_ss0.0001_nss50_nps50_seed360_sig0.0001_tr1_studyasurv_timescale2monthly_ctxtSize5_small,g0.0001,1
11,185.0891275405884,0.2444585114717483,0.8651741743087769,0.2619198560714721,536,0.5512515902519226,3124,"0           3.959596
1           6.969610
2          10.023029
3          12.982342
4          15.941227
            ...     
7696    21832.210056
7697    21835.015751
7698    21837.816386
7699    21840.637115
7700    21843.441842
Name: times, Length: 7701, dtype: float64",7701,0.3943440616130829,0.8936404585838318,0.4303235411643982,5090,0.5946589112281799,3120,5,30,1,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw1_ss0.0001_nss50_nps50_seed360_sig0.001_tr1_studyasurv_timescale2monthly_ctxtSize5_small,g0.001,1
12,236.443265914917,0.2444585114717483,0.6659248471260071,0.2619198560714721,7669,0.2512239515781402,1401,"0           4.037313
1           6.923804
2           9.870837
3          12.732522
4          15.658727
            ...     
7696    21713.208669
7697    21715.998769
7698    21718.793495
7699    21721.586428
7700    21724.423403
Name: times, Length: 7701, dtype: float64",7701,0.4111057221889496,0.7611717581748962,0.4188794195652008,7050,0.3790166676044464,1020,5,30,1,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw1_ss0.0001_nss50_nps50_seed360_sig0.01_tr1_studyasurv_timescale2monthly_ctxtSize5_small,g0.01,1
13,265.59099769592285,0.2619198560714721,0.336108922958374,0.2619198560714721,1570,0.1693286001682281,2798,"0           3.910666
1           6.812706
2           9.738520
3          12.614531
4          15.473196
            ...     
7696    21665.930805
7697    21668.774301
7698    21671.627187
7699    21674.501649
7700    21677.360368
Name: times, Length: 7701, dtype: float64",7701,0.3917156159877777,0.8214331865310669,0.4000198543071747,7360,0.3974440693855285,690,5,30,1,0.0001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw1_ss0.0001_nss50_nps50_seed360_sig0.1_tr1_studyasurv_timescale2monthly_ctxtSize5_small,g0.1,1
14,160.28063297271729,0.1396905928850174,2.183390855789185,0.296842485666275,143,1.175080418586731,3156,"0           5.307724
1           9.143482
2          12.931557
3          16.730309
4          20.571409
            ...     
4496    15451.642524
4497    15454.837295
4498    15457.988080
4499    15461.143514
4500    15464.304303
Name: times, Length: 4501, dtype: float64",4501,0.2150454223155975,2.612672805786133,0.3856854736804962,90,1.6215227842330933,3120,5,30,1,0.001,s50,s50,ed360,udyasurv,mescale2monthly,xtSize5,all,/cluster/tufts/hugheslab/fmuenc01/bird_zero_rand_K25_8000_bigFix/K25_bw30_nw1_ss0.001_nss50_nps50_seed360_sig0.0001_tr1_studyasurv_timescale2monthly_ctxtSize5_small,g0.0001,1
